-----------------------------------------------------------
hostname       = node104
SLURM_JOBID    = 26305270
candidate      = reference
datasets       = T1,T2,UDG,BHOSLIB,DIMACS,NDR
seeds          = 1,2,3
cutoff         = 20
-----------------------------------------------------------
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__deep-v6__controller_rep1__s2.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__deep-v6__dbs_rep1__s3.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__deep-v6__controller_rep2__s102.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__deep-v6__dbs_rep2__s103.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__deep-v6__controller_rep1__s3.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__fast-v19__dbs_rep1__s1.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__deep-v6__controller_rep2__s103.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__fast-v19__controller_rep1__s1.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__fast-v19__dbs_rep2__s101.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__fast-v19__dbs_rep1__s2.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__fast-v19__controller_rep2__s101.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__fast-v19__controller_rep1__s2.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__fast-v19__dbs_rep2__s102.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__fast-v19__controller_rep2__s102.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__fast-v19__dbs_rep1__s3.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__fast-v19__controller_rep1__s3.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__fast-v19__controller_rep2__s103.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb30-15-1.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb30-15-1.clq__fast-v19__dbs_rep2__s103.out', 'parse_ok': True, 'V': 450, 'E': 83198, 'first_lb': 4, 'best_lb': 4, 'lb_gain': 0, 'first_ub': 4, 'verified_ub': 4, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'UDG', 'instance': 'UDG_1000_200_8.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__UDG__UDG_1000_200_8.wclq__deep-v6__controller_rep2__s102.out', 'parse_ok': True, 'V': 1000, 'E': 52120, 'first_lb': 38, 'best_lb': 38, 'lb_gain': 0, 'first_ub': 41, 'verified_ub': 44, 'ub_gain': -3, 'absolute_gap': 6, 'relative_gap': 0.15789473684210525, 'solver_certified_opt': 0, 'n_rounds': 5}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'UDG', 'instance': 'UDG_1000_200_8.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__UDG__UDG_1000_200_8.wclq__deep-v6__dbs_rep1__s3.out', 'parse_ok': True, 'V': 1000, 'E': 52120, 'first_lb': 38, 'best_lb': 38, 'lb_gain': 0, 'first_ub': 41, 'verified_ub': 45, 'ub_gain': -4, 'absolute_gap': 7, 'relative_gap': 0.18421052631578946, 'solver_certified_opt': 0, 'n_rounds': 7}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'UDG', 'instance': 'UDG_1000_200_8.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__UDG__UDG_1000_200_8.wclq__deep-v6__controller_rep1__s3.out', 'parse_ok': True, 'V': 1000, 'E': 52120, 'first_lb': 38, 'best_lb': 38, 'lb_gain': 0, 'first_ub': 41, 'verified_ub': 49, 'ub_gain': -8, 'absolute_gap': 11, 'relative_gap': 0.2894736842105263, 'solver_certified_opt': 0, 'n_rounds': 7}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'UDG', 'instance': 'UDG_1000_200_8.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__UDG__UDG_1000_200_8.wclq__deep-v6__dbs_rep2__s103.out', 'parse_ok': True, 'V': 1000, 'E': 52120, 'first_lb': 38, 'best_lb': 38, 'lb_gain': 0, 'first_ub': 41, 'verified_ub': 44, 'ub_gain': -3, 'absolute_gap': 6, 'relative_gap': 0.15789473684210525, 'solver_certified_opt': 0, 'n_rounds': 6}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'UDG', 'instance': 'UDG_1000_200_8.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__UDG__UDG_1000_200_8.wclq__deep-v6__controller_rep2__s103.out', 'parse_ok': True, 'V': 1000, 'E': 52120, 'first_lb': 38, 'best_lb': 38, 'lb_gain': 0, 'first_ub': 41, 'verified_ub': 41, 'ub_gain': 0, 'absolute_gap': 3, 'relative_gap': 0.07894736842105263, 'solver_certified_opt': 0, 'n_rounds': 6}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'UDG', 'instance': 'UDG_1000_200_8.wclq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__UDG__UDG_1000_200_8.wclq__fast-v19__dbs_rep1__s1.out', 'parse_ok': True, 'V': 1000, 'E': 52120, 'first_lb': 38, 'best_lb': 38, 'lb_gain': 0, 'first_ub': 41, 'verified_ub': 41, 'ub_gain': 0, 'absolute_gap': 3, 'relative_gap': 0.07894736842105263, 'solver_certified_opt': 0, 'n_rounds': 16}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'UDG', 'instance': 'UDG_1000_200_8.wclq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__UDG__UDG_1000_200_8.wclq__fast-v19__dbs_rep2__s101.out', 'parse_ok': True, 'V': 1000, 'E': 52120, 'first_lb': 38, 'best_lb': 38, 'lb_gain': 0, 'first_ub': 41, 'verified_ub': 41, 'ub_gain': 0, 'absolute_gap': 3, 'relative_gap': 0.07894736842105263, 'solver_certified_opt': 0, 'n_rounds': 16}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'UDG', 'instance': 'UDG_1000_200_8.wclq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__UDG__UDG_1000_200_8.wclq__fast-v19__controller_rep1__s1.out', 'parse_ok': True, 'V': 1000, 'E': 52120, 'first_lb': 38, 'best_lb': 38, 'lb_gain': 0, 'first_ub': 41, 'verified_ub': 41, 'ub_gain': 0, 'absolute_gap': 3, 'relative_gap': 0.07894736842105263, 'solver_certified_opt': 0, 'n_rounds': 16}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'UDG', 'instance': 'UDG_1000_200_8.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__UDG__UDG_1000_200_8.wclq__fast-v19__dbs_rep1__s2.out', 'parse_ok': True, 'V': 1000, 'E': 52120, 'first_lb': 38, 'best_lb': 38, 'lb_gain': 0, 'first_ub': 41, 'verified_ub': 41, 'ub_gain': 0, 'absolute_gap': 3, 'relative_gap': 0.07894736842105263, 'solver_certified_opt': 0, 'n_rounds': 16}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'UDG', 'instance': 'UDG_1000_200_8.wclq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__UDG__UDG_1000_200_8.wclq__fast-v19__controller_rep2__s101.out', 'parse_ok': True, 'V': 1000, 'E': 52120, 'first_lb': 38, 'best_lb': 38, 'lb_gain': 0, 'first_ub': 41, 'verified_ub': 41, 'ub_gain': 0, 'absolute_gap': 3, 'relative_gap': 0.07894736842105263, 'solver_certified_opt': 0, 'n_rounds': 16}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'UDG', 'instance': 'UDG_1000_200_8.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__UDG__UDG_1000_200_8.wclq__fast-v19__controller_rep1__s2.out', 'parse_ok': True, 'V': 1000, 'E': 52120, 'first_lb': 38, 'best_lb': 38, 'lb_gain': 0, 'first_ub': 41, 'verified_ub': 41, 'ub_gain': 0, 'absolute_gap': 3, 'relative_gap': 0.07894736842105263, 'solver_certified_opt': 0, 'n_rounds': 16}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'UDG', 'instance': 'UDG_1000_200_8.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__UDG__UDG_1000_200_8.wclq__fast-v19__dbs_rep2__s102.out', 'parse_ok': True, 'V': 1000, 'E': 52120, 'first_lb': 38, 'best_lb': 38, 'lb_gain': 0, 'first_ub': 41, 'verified_ub': 41, 'ub_gain': 0, 'absolute_gap': 3, 'relative_gap': 0.07894736842105263, 'solver_certified_opt': 0, 'n_rounds': 16}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb40-19-1.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb40-19-1.clq__fast-v19__dbs_rep1__s1.out', 'parse_ok': True, 'V': 760, 'E': 247106, 'first_lb': 3, 'best_lb': 3, 'lb_gain': 0, 'first_ub': 5, 'verified_ub': 5, 'ub_gain': 0, 'absolute_gap': 2, 'relative_gap': 0.6666666666666666, 'solver_certified_opt': 0, 'n_rounds': 7}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb40-19-1.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb40-19-1.clq__fast-v19__dbs_rep2__s101.out', 'parse_ok': True, 'V': 760, 'E': 247106, 'first_lb': 3, 'best_lb': 3, 'lb_gain': 0, 'first_ub': 5, 'verified_ub': 5, 'ub_gain': 0, 'absolute_gap': 2, 'relative_gap': 0.6666666666666666, 'solver_certified_opt': 0, 'n_rounds': 6}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb40-19-1.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb40-19-1.clq__fast-v19__controller_rep1__s1.out', 'parse_ok': True, 'V': 760, 'E': 247106, 'first_lb': 3, 'best_lb': 3, 'lb_gain': 0, 'first_ub': 5, 'verified_ub': 5, 'ub_gain': 0, 'absolute_gap': 2, 'relative_gap': 0.6666666666666666, 'solver_certified_opt': 0, 'n_rounds': 6}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb40-19-1.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb40-19-1.clq__fast-v19__controller_rep1__s2.out', 'parse_ok': True, 'V': 760, 'E': 247106, 'first_lb': 3, 'best_lb': 3, 'lb_gain': 0, 'first_ub': 5, 'verified_ub': 5, 'ub_gain': 0, 'absolute_gap': 2, 'relative_gap': 0.6666666666666666, 'solver_certified_opt': 0, 'n_rounds': 5}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'BHOSLIB', 'instance': 'frb40-19-1.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__BHOSLIB__frb40-19-1.clq__fast-v19__dbs_rep1__s2.out', 'parse_ok': True, 'V': 760, 'E': 247106, 'first_lb': 3, 'best_lb': 3, 'lb_gain': 0, 'first_ub': 5, 'verified_ub': 5, 'ub_gain': 0, 'absolute_gap': 2, 'relative_gap': 0.6666666666666666, 'solver_certified_opt': 0, 'n_rounds': 5}
{'candidate': 'reference', 'controller_label': 'deepv6_fastv19_reference', 'family': 'UDG', 'instance': 'UDG_1000_200_8.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/reference/raw/reference__UDG__UDG_1000_200_8.wclq__fast-v19__dbs_rep2__s103.out', 'parse_ok': True, 'V': 1000, 'E': 52120, 'first_lb': 38, 'best_lb': 38, 'lb_gain': 0, 'first_ub': 41, 'verified_ub': 41, 'ub_gain': 0, 'absolute_gap': 3, 'relative_gap': 0.07894736842105263, 'solver_certified_opt': 0, 'n_rounds': 15}
